type,timediff,n_items
gold,-83,3
gold,-63,1
gold,-49,3
gold,-33,7
gold,-32,3
gold,-23,1
gold,-13,6
gold,6,604
gold,13,239
gold,14,235
gold,16,138
gold,21,157
gold,24,107
gold,39,82
gold,47,61
gold,50,50
gold,55,59
gold,56,41
gold,64,46
gold,82,16
gold,89,27
gold,91,31
gold,97,25
gold,98,35
gold,99,24
gold,140,18
gold,142,22
gold,148,12
gold,156,11
gold,163,10
gold,167,13
gold,174,8
gold,181,13
gold,183,10
gold,190,15
gold,200,12
gold,205,9
gold,208,5
gold,215,10
gold,216,21
gold,223,14
gold,224,9
gold,248,10
gold,249,11
gold,255,7
gold,256,5
gold,259,11
gold,266,7
gold,275,9
gold,281,4
gold,297,5
gold,298,2
gold,309,10
gold,314,9
gold,316,3
gold,317,5
gold,333,7
gold,340,7
gold,341,8
gold,347,10
gold,350,7
gold,356,11
gold,358,3
gold,364,5
gold,372,8
gold,374,4
gold,383,4
gold,384,5
gold,389,3
gold,392,12
gold,397,5
gold,398,7
gold,399,8
gold,406,4
gold,409,4
gold,417,3
gold,422,2
gold,423,3
gold,425,4
gold,426,5
gold,433,9
gold,434,4
gold,442,5
gold,450,2
gold,474,4
gold,476,4
gold,482,5
gold,490,3
gold,491,1
gold,507,1
gold,516,5
gold,523,3
gold,543,1
gold,548,1
gold,559,2
gold,565,1
gold,566,1
gold,573,2
gold,574,2
gold,576,1
gold,581,3
gold,582,1
gold,592,1
gold,598,3
gold,601,1
gold,-2705,1
gold,-2695,1
gold,-2632,1
gold,-2570,1
gold,-2540,1
gold,-2479,1
gold,-2470,1
gold,-2270,1
gold,-2245,1
gold,-2213,1
gold,-2113,1
gold,-2085,1
gold,-2080,1
gold,-2062,1
gold,-2030,1
gold,-2012,1
gold,-2005,1
gold,-1987,1
gold,-1938,1
gold,-1928,1
gold,-1919,1
gold,-1854,1
gold,-1769,1
gold,-1762,1
gold,-1759,1
gold,-1728,1
gold,-1710,1
gold,-1645,1
gold,-1604,1
gold,-1592,1
gold,-1527,1
gold,-1493,1
gold,-1486,1
gold,-1470,1
gold,-1462,1
gold,-1451,2
gold,-1445,1
gold,-1428,1
gold,-1417,3
gold,-1377,1
gold,-1351,1
gold,-1345,1
gold,-1325,1
gold,-1277,1
gold,-1267,2
gold,-1250,1
gold,-1245,1
gold,-1242,3
gold,-1241,2
gold,-1203,2
gold,-1158,1
gold,-1142,1
gold,-567,1
gold,-531,1
gold,-501,1
gold,-424,1
gold,-382,1
gold,-339,1
gold,-322,1
gold,-274,1
gold,-273,1
gold,-232,2
gold,-224,1
gold,-214,2
gold,-190,1
gold,-181,1
gold,-172,15
gold,-142,1
gold,-131,1
gold,-100,3
gold,-91,1
gold,-75,2
gold,-74,2
gold,-64,6
gold,-58,3
gold,-57,4
gold,-48,3
gold,-47,4
gold,-41,8
gold,-40,2
gold,-31,2
gold,-22,8
gold,-21,9
gold,-16,7
gold,-15,8
gold,-14,6
gold,-7,11
gold,-5,9
gold,0,1355
gold,5,588
gold,15,160
gold,23,129
gold,30,103
gold,33,92
gold,40,83
gold,46,47
gold,57,46
gold,58,47
gold,65,32
gold,66,31
gold,73,28
gold,75,21
gold,80,32
gold,83,45
gold,90,39
gold,107,22
gold,113,21
gold,114,23
gold,115,8
gold,116,9
gold,122,13
gold,123,11
gold,125,18
gold,130,21
gold,132,13
gold,138,6
gold,141,12
gold,147,17
gold,150,9
gold,165,15
gold,166,9
gold,172,9
gold,180,6
gold,189,21
gold,191,4
gold,206,13
