type,timediff,n_items
open,386,23
open,399,18
open,420,22
open,421,17
open,423,21
open,428,9
open,431,17
open,439,11
open,441,12
open,442,11
open,450,13
open,458,14
open,463,14
open,497,14
open,505,9
open,508,6
open,513,9
open,516,9
open,521,4
open,532,9
open,534,7
open,537,7
open,540,8
open,545,6
open,555,7
open,556,13
open,561,11
open,564,1
open,569,4
open,577,5
open,587,3
open,592,1
open,598,4
open,600,1
open,606,1
open,609,2
open,611,1
open,627,4
open,630,2
open,632,2
closed,-3407,1
closed,-3115,1
closed,-2834,1
closed,-2663,2
closed,-2517,1
closed,-2498,1
closed,-2474,3
closed,-2459,1
closed,-2403,1
closed,-2387,1
closed,-2368,1
closed,-2345,1
closed,-2263,1
closed,-2193,1
closed,-2091,1
closed,-2016,1
closed,-2013,1
closed,-2005,1
closed,-1998,1
closed,-1984,2
closed,-1982,1
closed,-1963,1
closed,-1939,1
closed,-1907,2
closed,-1902,1
closed,-1884,2
closed,-1879,1
closed,-1873,1
closed,-1870,1
closed,-1849,1
closed,-1815,1
closed,-1812,1
closed,-1781,2
closed,-1770,1
closed,-1691,1
closed,-1683,2
closed,-1666,1
closed,-1654,1
closed,-1558,1
closed,-1494,3
closed,-1471,1
closed,-1463,1
closed,-1458,2
closed,-1452,1
closed,-1450,1
closed,-1402,2
closed,-1381,1
closed,-1360,2
closed,-1343,1
closed,-1338,1
closed,-1333,1
closed,-1283,1
closed,-1275,2
closed,-1272,1
closed,-1262,1
closed,-1251,1
closed,-1237,1
closed,-1221,2
closed,-1185,1
closed,-1184,3
closed,-1179,1
closed,-1176,3
closed,-1169,1
closed,-1155,2
closed,-1147,3
closed,-1118,2
closed,-1102,1
closed,-1044,2
closed,-739,1
closed,-708,1
closed,-490,2
closed,-462,1
closed,-409,1
closed,-382,1
closed,-363,1
closed,-356,2
closed,-342,3
closed,-274,1
closed,-221,1
closed,-194,1
closed,-159,1
closed,-144,3
closed,-139,1
closed,-136,2
closed,-130,4
closed,-123,4
closed,-120,3
closed,-117,2
closed,-106,5
closed,-104,2
closed,-98,4
closed,-93,5
closed,-80,3
closed,-77,11
closed,-75,4
closed,-56,12
closed,-48,20
closed,-30,25
closed,-11,24
closed,-3,32
closed,0,1208
closed,2,980
closed,8,498
closed,10,330
closed,13,272
closed,24,208
closed,29,252
closed,39,154
closed,45,104
closed,47,104
closed,50,87
closed,68,57
closed,74,72
closed,84,71
closed,90,72
closed,97,53
closed,98,64
closed,100,30
closed,106,51
closed,111,59
closed,114,35
closed,124,37
closed,130,36
closed,135,36
closed,140,31
closed,148,22
closed,151,26
closed,153,34
closed,159,28
closed,161,35
closed,182,31
closed,196,26
closed,198,16
closed,214,17
closed,217,28
closed,220,18
closed,225,20
closed,227,26
closed,236,14
closed,248,24
closed,249,26
closed,256,19
closed,259,31
closed,262,25
open,30,329
open,32,297
open,33,335
open,35,358
open,40,287
open,41,284
open,54,186
open,59,171
open,64,143
open,69,146
open,70,182
open,80,113
open,88,101
open,91,118
open,94,71
open,98,119
open,99,89
open,101,69
open,104,100
open,120,64
open,123,51
open,125,51
open,128,43
open,131,68
open,136,67
open,138,46
open,149,46
open,157,47
open,160,61
open,162,47
open,165,47
open,168,54
open,176,48
open,183,42
open,191,35
open,196,56
open,199,33
open,202,35
open,205,36
open,236,41
open,237,43
open,242,37
open,247,26
open,250,36
open,252,35
open,263,25
open,276,28
open,279,28
open,281,32
open,284,33
open,287,34
open,305,28
open,311,21
